t,x_1,y_1,z_1,v_x_1,v_y_1,v_z_1,x_2,y_2,z_2,v_x_2,v_y_2,v_z_2
203340.00000000,6839103.34453701,67770.22978120,-482210.24106415,541.51028203,-1058.46748980,7531.38752902,-6839103.34453700,-67770.22978121,482210.24106422,-541.51028203,1058.46748980,-7531.38752902
203400.00000000,6856351.89169845,4158.49386838,-29589.22136181,33.22797038,-1061.13699565,7550.38205015,-6856351.89169845,-4158.49386839,29589.22136189,-33.22797038,1061.13699565,-7550.38205015
203460.00000000,6843087.74306664,-59471.74851265,423163.47870413,-475.20221510,-1059.08414319,7535.77524593,-6843087.74306664,59471.74851264,-423163.47870406,475.20221510,1059.08414319,-7535.77524593
203520.00000000,6799369.92783650,-122837.32487310,874032.98218073,-981.51761696,-1052.31806820,7487.63212075,-6799369.92783651,122837.32487309,-874032.98218066,981.51761696,1052.31806820,-7487.63212075
203580.00000000,6725393.00259113,-185656.24056255,1321012.79287048,-1483.46498915,-1040.86888160,7406.16692508,-6725393.00259114,185656.24056254,-1321012.79287041,1483.46498915,1040.86888160,-7406.16692508
203640.00000000,6621486.18547037,-247648.93372436,1762113.72480305,-1978.81052459,-1024.78753550,7291.74220195,-6621486.18547039,247648.93372435,-1762113.72480298,1978.81052459,1024.78753550,-7291.74220195
203700.00000000,6488111.89105739,-308539.51942468,2195372.75467333,-2465.34979621,-1004.14559641,7144.86717360,-6488111.89105741,308539.51942467,-2195372.75467326,2465.34979621,1004.14559641,-7144.86717360
203760.00000000,6325863.67250342,-368057.01741816,2618861.75784821,-2940.91756731,-979.03492679,6966.19547524,-6325863.67250344,368057.01741815,-2618861.75784815,2940.91756731,979.03492679,-6966.19547524
203820.00000000,6135463.58004950,-425936.55808617,3030696.08906285,-3403.39742745,-949.56727617,6756.52224622,-6135463.58004954,425936.55808616,-3030696.08906278,3403.39742745,949.56727617,-6756.52224622
203880.00000000,5917758.94769958,-481920.56118119,3429042.96962307,-3850.73121107,-915.87378389,6516.78059143,-5917758.94769961,481920.56118118,-3429042.96962301,3850.73121107,915.87378389,-6516.78059143
203940.00000000,5673718.62234529,-535759.88213155,3812129.64378700,-4280.92815693,-878.10439548,6248.03742871,-5673718.62234534,535759.88213155,-3812129.64378694,4280.92815693,878.10439548,-6248.03742871
204000.00000000,5404428.65212524,-587214.92080470,4178251.26802603,-4692.07376753,-836.42719535,5951.48874079,-5404428.65212528,587214.92080470,-4178251.26802597,4692.07376753,836.42719535,-5951.48874079
204060.00000000,5111087.45320476,-636056.68779534,4525778.49805895,-5082.33832917,-791.02765877,5628.45425279,-5111087.45320481,636056.68779533,-4525778.49805889,5082.33832917,791.02765877,-5628.45425279
204120.00000000,4795000.47648632,-682067.82349278,4853164.73989301,-5449.98505471,-742.10782646,5280.37155910,-4795000.47648637,682067.82349277,-4853164.73989296,5449.98505471,742.10782646,-5280.37155910
204180.00000000,4457574.39798626,-725043.56539227,5158953.03260164,-5793.37781273,-689.88540543,4908.78972570,-4457574.39798632,725043.56539226,-5158953.03260160,5793.37781273,689.88540543,-4908.78972570
204240.00000000,4100310.85873026,-764792.65934585,5441782.53221115,-6110.98840881,-634.59280016,4515.36239633,-4100310.85873032,764792.65934584,-5441782.53221111,6110.98840881,634.59280016,-4515.36239633
204300.00000000,3724799.78202759,-801138.21069718,5700394.56783977,-6401.40338639,-576.47607832,4101.84043335,-3724799.78202766,801138.21069717,-5700394.56783973,6401.40338639,576.47607832,-4101.84043335
204360.00000000,3332712.29786582,-833918.47151245,5933638.24313661,-6663.33031708,-515.79387566,3670.06412588,-3332712.29786589,833918.47151244,-5933638.24313657,6663.33031708,515.79387566,-3670.06412588
204420.00000000,2925793.30591152,-862987.56040428,6140475.55809481,-6895.60355232,-452.81624508,3221.95500003,-2925793.30591159,862987.56040427,-6140475.55809478,6895.60355232,452.81624508,-3221.95500003
204480.00000000,2505853.71021510,-888216.11174497,6319986.02844396,-7097.18941083,-387.82345475,2759.50726753,-2505853.71021517,888216.11174496,-6319986.02844394,7097.18941083,387.82345475,-2759.50726753
204540.00000000,2074762.36017905,-909491.85137989,6471370.78206363,-7267.19077879,-321.10474088,2284.77895097,-2074762.36017912,909491.85137989,-6471370.78206361,7267.19077879,321.10474088,-2284.77895097
204600.00000000,1634437.73365145,-926720.09627914,6593956.11418955,-7404.85110228,-252.95702054,1799.88272498,-1634437.73365152,926720.09627913,-6593956.11418953,7404.85110228,252.95702054,-1799.88272498
204660.00000000,1186839.39915985,-939824.17590362,6687196.48558931,-7509.55775409,-183.68357025,1306.97651424,-1186839.39915993,939824.17590362,-6687196.48558929,7509.55775409,183.68357025,-1306.97651424
204720.00000000,733959.29527903,-948745.77341058,6750676.95036565,-7580.84476017,-113.59267637,808.25389014,-733959.29527910,948745.77341058,-6750676.95036564,7580.84476017,113.59267637,-808.25389014
204780.00000000,277812.86594478,-953445.18517993,6784115.00258226,-7618.39487326,-42.99626311,305.93430872,-277812.86594486,953445.18517993,-6784115.00258226,7618.39487326,42.99626311,-305.93430872
204840.00000000,-179569.90883943,-953901.49750653,6787361.83349490,-7622.04098480,27.79149562,-197.74676648,179569.90883936,953901.49750653,-6787361.83349490,7622.04098480,-27.79149562,197.74676648
204900.00000000,-636153.54698550,-950112.67967209,6760402.99379209,-7591.76686856,98.45557438,-700.54781291,636153.54698542,950112.67967209,-6760402.99379210,7591.76686856,-98.45557438,700.54781291
204960.00000000,-1089906.12278768,-942095.59298242,6703358.45789870,-7527.70725288,168.68149811,-1200.23122439,1089906.12278761,942095.59298242,-6703358.45789871,7527.70725288,-168.68149811,1200.23122439
205020.00000000,-1538808.30956456,-929885.91572989,6616482.09005596,-7430.14722108,238.15674170,-1694.57326909,1538808.30956449,929885.91572989,-6616482.09005597,7430.14722108,-238.15674170,1694.57326909
205080.00000000,-1980862.36623169,-913537.98441495,6500160.51455401,-7299.52094276,306.57212076,-2181.37398577,1980862.36623162,913537.98441495,-6500160.51455403,7299.52094276,-306.57212076,2181.37398577
205140.00000000,-2414101.02781061,-893124.55193345,6354911.39514521,-7136.40974163,373.62316758,-2658.46697421,2414101.02781054,893124.55193345,-6354911.39514524,7136.40974163,-373.62316758,2658.46697421
205200.00000000,-2836596.26031230,-868736.46380576,6181381.13129465,-6941.53950845,439.01148615,-3123.72903633,2836596.26031223,868736.46380577,-6181381.13129468,6941.53950845,-439.01148615,3123.72903633
205260.00000000,-3246467.84103165,-840482.25388862,5980341.98152034,-6715.77747061,502.44608003,-3575.08962499,3246467.84103159,840482.25388863,-5980341.98152037,6715.77747061,-502.44608003,3575.08962499
205320.00000000,-3641891.72606666,-808487.66136895,5752688.62662584,-6460.12833271,563.64464743,-4010.54005854,3641891.72606660,808487.66136895,-5752688.62662588,6460.12833271,-563.64464743,4010.54005854
205380.00000000,-4021108.16782778,-772895.07118908,5499434.18811875,-6175.72980538,622.33483750,-4428.14245996,4021108.16782772,772895.07118908,-5499434.18811879,6175.72980538,-622.33483750,4428.14245996
205440.00000000,-4382429.54641046,-733862.88039361,5221705.71953437,-5863.84754212,678.25546238,-4826.03838104,4382429.54641040,733862.88039362,-5221705.71953442,5863.84754212,-678.25546238,4826.03838104
205500.00000000,-4724247.87997777,-691564.79321810,4920739.19073098,-5525.86950679,731.15765953,-5202.45707293,4724247.87997771,691564.79321811,-4920739.19073103,5525.86950679,-731.15765953,5202.45707293
205560.00000000,-5045041.98073270,-646189.04805625,4597873.98747572,-5163.29979677,780.80599930,-5555.72336649,5045041.98073265,646189.04805626,-4597873.98747577,5163.29979677,-780.80599930,5555.72336649
205620.00000000,-5343384.22463242,-597937.57974602,4254546.95080050,-4777.75194932,826.97953260,-5884.26512729,5343384.22463238,597937.57974602,-4254546.95080056,4777.75194932,-826.97953260,5884.26512729
205680.00000000,-5617946.90471628,-547025.12090287,3892285.98265582,-4370.94176090,869.47277420,-6186.62025201,5617946.90471623,547025.12090288,-3892285.98265588,4370.94176090,-869.47277420,6186.62025201
205740.00000000,-5867508.13977601,-493678.24629912,3512703.24631647,-3944.67965134,908.09661723,-6461.44317524,5867508.13977597,493678.24629913,-3512703.24631653,3944.67965134,-908.09661723,6461.44317524
205800.00000000,-6090957.31207088,-438134.36454246,3117487.99180146,-3500.86260701,942.67917471,-6707.51085763,6090957.31207084,438134.36454247,-3117487.99180152,3500.86260701,-942.67917471,6707.51085763
205860.00000000,-6287300.00988953,-380640.66154074,2708399.03823531,-3041.46573868,973.06654452,-6923.72822872,6287300.00988950,380640.66154075,-2708399.03823538,3041.46573868,-973.06654452,6923.72822872
205920.00000000,-6455662.45296148,-321453.00045526,2287256.94660889,-2568.53349173,999.12349431,-7109.13306035,6455662.45296146,321453.00045527,-2287256.94660896,2568.53349173,-999.12349431,7109.13306035
205980.00000000,-6595295.38102560,-260834.78303756,1855935.91777009,-2084.17054777,1020.73406333,-7262.90024884,6595295.38102558,260834.78303757,-1855935.91777016,2084.17054777,-1020.73406333,7262.90024884
206040.00000000,-6705577.38824928,-199055.77741747,1416355.45170192,-1590.53245823,1037.80207846,-7384.34548691,6705577.38824926,199055.77741748,-1416355.45170199,1590.53245823,-1037.80207846,7384.34548691
206100.00000000,-6786017.68865893,-136390.91755913,970471.80520842,-1089.81605156,1050.25158223,-7472.92830908,6786017.68865892,136390.91755914,-970471.80520849,1089.81605156,-1050.25158223,7472.92830908
206160.00000000,-6836258.30027599,-73119.07972737,520269.28602071,-584.24965671,1058.02717084,-7528.25449684,6836258.30027598,73119.07972738,-520269.28602078,584.24965671,-1058.02717084,7528.25449684
206220.00000000,-6856075.63823744,-9521.84140978,67751.42206847,-76.08318644,1061.09424073,-7550.07783310,6856075.63823744,9521.84140979,-67751.42206854,76.08318644,-1061.09424073,7550.07783310
206280.00000000,-6845381.50981128,54117.77178223,-385067.95478214,432.42187543,1059.43914258,-7538.30119786,6845381.50981129,-54117.77178222,385067.95478207,-432.42187543,-1059.43914258,7538.30119786
206340.00000000,-6804223.50687916,117516.54565710,-836173.67084771,939.00253824,1053.06924205,-7492.97700046,6804223.50687917,-117516.54565709,836173.67084764,-939.00253824,-1053.06924205,7492.97700046
206400.00000000,-6732784.79413892,180392.33782614,-1283558.17871821,1441.40437545,1042.01288698,-7414.30694634,6732784.79413893,-180392.33782613,1283558.17871814,-1441.40437545,-1042.01288698,7414.30694634
206460.00000000,-6631383.29397031,242465.33331635,-1725230.49140696,1937.39155747,1026.31928126,-7302.64113939,6631383.29397033,-242465.33331634,1725230.49140689,-1937.39155747,-1026.31928126,7302.64113939
206520.00000000,-6500470.27159089,303459.28982593,-2159225.04280365,2424.75680174,1006.05826586,-7158.47652388,6500470.27159091,-303459.28982592,2159225.04280359,-2424.75680174,-1006.05826586,7158.47652388
206580.00000000,-6340628.32679856,363102.76708034,-2583610.43499737,2901.33119574,981.32000800,-6982.45467292,6340628.32679859,-363102.76708033,2583610.43499730,-2901.33119574,-981.32000800,6982.45467292
206640.00000000,-6152568.80123883,421130.33481776,-2996498.03353979,3364.99384927,952.21459989,-6775.35893329,6152568.80123886,-421130.33481775,2996498.03353973,-3364.99384927,-952.21459989,6775.35893329
206700.00000000,-5937128.61273414,477283.75402856,-3396050.37240070,3813.68133302,918.87156879,-6538.11093933,5937128.61273418,-477283.75402855,3396050.37240064,-3813.68133302,-918.87156879,6538.11093933
206760.00000000,-5695266.53076367,531313.12619166,-3780489.33120947,4245.39686139,881.43930057,-6271.76651140,5695266.53076371,-531313.12619166,3780489.33120941,-4245.39686139,-881.43930057,6271.76651140
206820.00000000,-5428058.90966981,582978.00539313,-4148104.04839019,4658.21917877,840.08437936,-5977.51095715,5428058.90966985,-582978.00539312,4148104.04839013,-4658.21917877,-840.08437936,5977.51095716
206880.00000000,-5136694.89857806,632048.46837825,-4497258.53497793,5050.31110964,794.99084620,-5656.65379665,5136694.89857811,-632048.46837824,4497258.53497788,-5050.31110964,-794.99084620,5656.65379665
206940.00000000,-4822471.14934890,678306.13777475,-4826398.95522983,5419.92773454,746.35938001,-5310.62293455,4822471.14934895,-678306.13777474,4826398.95522978,-5419.92773454,-746.35938001,5310.62293455
207000.00000000,-4486786.04611151,721545.15393358,-5134060.54163204,5765.42415547,694.40640450,-4940.95830560,4486786.04611156,-721545.15393357,5134060.54163199,-5765.42415547,-694.40640450,4940.95830560
207060.00000000,-4131133.48206158,761573.09106221,-5418874.11352660,6085.26281610,639.36312503,-4549.30502145,4131133.48206164,-761573.09106220,5418874.11352656,-6085.26281610,-639.36312503,4549.30502145
207120.00000000,-3757096.21121576,798211.81357364,-5679572.17035127,6378.02034436,581.47449969,-4137.40604945,3757096.21121582,-798211.81357363,5679572.17035123,-6378.02034436,-581.47449969,4137.40604945
207180.00000000,-3366338.80471022,831298.26883993,-5914994.53237405,6642.39388684,520.99814916,-3707.09445596,3366338.80471029,-831298.26883992,5914994.53237401,-6642.39388684,-520.99814916,3707.09445596
207240.00000000,-2960600.24299159,860685.21282220,-6124093.50381886,6877.20690688,458.20321022,-3260.28524869,2960600.24299166,-860685.21282219,6124093.50381883,-6877.20690688,-458.20321022,3260.28524869
207300.00000000,-2541686.17686397,886241.86534809,-6305938.53540708,7081.41442044,393.36913802,-2798.96685439,2541686.17686404,-886241.86534808,6305938.53540705,-7081.41442044,-393.36913802,2798.96685439
207360.00000000,-2111460.89183411,907854.49212039,-6459720.36556389,7254.10764661,326.78446244,-2325.19226976,2111460.89183418,-907854.49212038,6459720.36556387,-7254.10764661,-326.78446244,2325.19226976
207420.00000000,-1671839.01151720,925426.91086659,-6584754.62185966,7394.51805191,258.74550401,-1841.06992504,1671839.01151728,-925426.91086658,6584754.62185964,-7394.51805191,-258.74550401,1841.06992504
207480.00000000,-1224776.97702236,938880.91937710,-6680484.86666010,7502.02077053,189.55505526,-1348.75430095,1224776.97702243,-938880.91937710,6680484.86666008,-7502.02077053,-189.55505526,1348.75430095
207540.00000000,-772264.34023842,948156.64352715,-6746485.07343049,7576.13738511,119.52103317,-850.43634058,772264.34023849,-948156.64352714,6746485.07343049,-7576.13738511,-119.52103317,850.43634058
207600.00000000,-316314.90976916,953212.80373338,-6782461.52267342,7616.53805585,48.95510883,-348.33369912,316314.90976923,-953212.80373337,6782461.52267342,-7616.53805585,-48.95510883,348.33369912
207660.00000000,141042.21108236,954026.89865970,-6788254.10906337,7623.04298839,-21.82867952,155.31912534,-141042.21108229,-954026.89865970,6788254.10906337,-7623.04298839,21.82867952,-155.31912534
207720.00000000,597771.65439524,950595.30535457,-6763837.05396045,7595.62323396,-92.51532410,658.28073598,-597771.65439516,-950595.30535457,6763837.05396046,-7595.62323396,92.51532410,-658.28073598
207780.00000000,1051840.84558971,942933.29537407,-6709319.02013260,7534.40081817,-162.79024945,1158.31281206,-1051840.84558964,-942933.29537407,6709319.02013262,-7534.40081817,162.79024945,-1158.31281206
207840.00000000,1501229.04895674,931074.96681927,-6624942.62817573,7439.64819802,-232.34071237,1653.19007009,-1501229.04895667,-931074.96681927,6624942.62817574,-7439.64819802,232.34071237,-1653.19007009
207900.00000000,1943936.36050127,915073.09259003,-6511083.37678361,7311.78704933,-300.85719372,2140.71016698,-1943936.36050120,-915073.09259004,6511083.37678363,-7311.78704933,300.85719372,-2140.71016698
207960.00000000,2377992.60807673,894998.88553077,-6368247.97167322,7151.38639020,-368.03477588,2618.70350108,-2377992.60807666,-894998.88553077,6368247.97167325,-7151.38639020,368.03477588,-2618.70350108
208020.00000000,2801466.11920649,870941.68151322,-6197072.07060157,6959.16004872,-433.57449969,3085.04286750,-2801466.11920643,-870941.68151323,6197072.07060160,-6959.16004872,433.57449969,-3085.04286750
208080.00000000,3212472.31756966,843008.54186674,-5998317.45450984,6735.96348621,-497.18469494,3537.65292481,-3212472.31756959,-843008.54186674,5998317.45450987,-6735.96348621,497.18469494,-3537.65292481
208140.00000000,3609182.10989687,811323.77692512,-5772868.63738344,6482.78999019,-558.58227835,3974.51943085,-3609182.10989681,-811323.77692513,5772868.63738348,-6482.78999019,558.58227835,-3974.51943085
