t,x_1,y_1,z_1,v_x_1,v_y_1,v_z_1,x_2,y_2,z_2,v_x_2,v_y_2,v_z_2
182880.00000000,-4615027.07539945,-705704.77792144,5021350.40976407,-5638.85343984,714.25388355,-5082.18045711,-4595326.61831380,-824298.13251507,5021350.40976407,-5655.37452407,568.82837370,-5082.18045711
182940.00000000,-4942838.21494989,-661311.04348526,4705472.57589335,-5284.13037438,764.98822935,-5443.17408506,-4924172.12386339,-788359.56896031,4705472.57589335,-5302.07536438,628.67927827,-5443.17408506
183000.00000000,-5248652.33317014,-613974.28876466,4368654.06459845,-4905.89144142,812.31816220,-5779.94405623,-5231103.67744212,-748912.58342208,4368654.06459845,-4925.18047694,685.73238310,-5779.94405623
183060.00000000,-5531108.47115610,-563905.17564210,4012393.81305952,-4505.81991067,856.03305058,-6090.99164945,-5514755.34724401,-706132.72608923,4012393.81305952,-4526.36715007,739.73378581,-6090.99164945
183120.00000000,-5788949.61958992,-511326.52576407,3638277.27967356,-4085.69621305,895.93835094,-6374.93261539,-5773864.80349814,-660210.37936826,3638277.27967356,-4107.41021533,790.44316496,-6374.93261539
183180.00000000,-6021028.31278576,-456472.32892200,3247969.38831784,-3647.39001728,931.85647345,-6630.50333682,-6007278.93619186,-611349.91062800,3247969.38831784,-3670.17414901,837.63484953,-6630.50333682
183240.00000000,-6226311.73523531,-399586.70173176,2843207.11896956,-3192.85190928,963.62757237,-6856.56645209,-6213958.98673520,-559768.76270717,2843207.11896956,-3216.60477468,881.09882325,-6856.56645209
183300.00000000,-6403886.31792691,-340922.80124611,2425791.77765696,-2724.10471159,991.11025735,-7052.11591672,-6392985.17072836,-505696.48623273,2425791.77765696,-2748.72060371,920.64165921,-7052.11591672
183360.00000000,-6552961.80398513,-280741.69833450,1997580.98014004,-2243.23448117,1014.18222272,-7216.28148054,-6543560.77126157,-449373.71805486,1997580.98014004,-2268.60385237,956.08738064,-7216.28148054
183420.00000000,-6672874.76553648,-219311.21584419,1560480.38499701,-1752.38122590,1032.74079174,-7348.33256059,-6665015.68452966,-391051.11034525,1560480.38499701,-1778.39117533,987.27824412,-7348.33256059
183480.00000000,-6763091.55614978,-156904.73671327,1116435.21290827,-1253.72938093,1046.70337354,-7447.68149239,-6756809.40198229,-330988.21512442,1116435.21290827,-1280.26415700,1014.07544152,-7447.68149239
183540.00000000,-6823210.68571321,-93799.98733962,667421.58987635,-749.49808732,1056.00783071,-7513.88614522,-6818533.41573936,-269452.32918220,667421.58987635,-776.43960280,1036.35971777,-7513.88614522
183600.00000000,-6852964.60717840,-30277.80162016,215437.75290841,-241.93131626,1060.61275580,-7546.65188976,-6849913.03656608,-206717.30453165,215437.75290841,-269.15967383,1054.03190157,-7546.65188976
183660.00000000,-6852220.90721987,33379.12883889,-237504.84269980,266.71211725,1060.49765559,-7545.83290922,-6850808.61631725,-143062.32969067,-237504.84269980,239.31809145,1067.01334673,-7545.83290922
183720.00000000,-6820982.89551179,96887.51277927,-689390.47490670,774.16860677,1055.66304231,-7511.43284828,-6821216.16941090,-78770.68721447,-689390.47490670,746.73082386,1075.24628216,-7511.43284828
183780.00000000,-6759389.58999887,159964.72001662,-1138208.12545593,1278.17982808,1046.13043135,-7443.60479690,-6761267.39056520,-14128.49300835,-1138208.12545593,1250.82039393,1078.69406898,-7443.60479690
183840.00000000,-6667715.09822749,222330.03922422,-1581960.42947248,1776.50278938,1031.94224552,-7342.65060901,-6671229.06871998,50576.57696844,-1581960.42947248,1749.34346116,1077.34136357,-7342.65060901
183900.00000000,-6546367.39748988,283705.92717745,-2018672.56429936,2266.91981324,1013.16162623,-7209.01955916,-6551501.89975074,115056.56694181,-2018672.56429936,2240.08145761,1071.19418585,-7209.01955916
183960.00000000,-6395886.51921045,343819.24389927,-2446401.03801391,2747.24840585,989.87215253,-7043.30634312,-6402618.70325941,179024.52280698,-2446401.03801391,2720.85046104,1060.27989249,-7043.30634312
184020.00000000,-6216942.14565367,402402.46821007,-2863242.33851461,3215.35096978,962.17746912,-6846.24843136,-6225242.05137677,242195.76915519,-2863242.33851461,3189.51091408,1044.64705518,-6846.24843136
184080.00000000,-6010330.62964984,459194.88827207,-3267341.40468466,3669.14431686,930.20082516,-6618.72278705,-6020161.32013044,304289.17615919,-3267341.40468466,3643.97714579,1024.36524442,-6618.72278705
184140.00000000,-5776971.45060078,513943.76183045,-3656899.88193662,4106.60893897,894.08452569,-6361.74196334,-5788289.17649916,365028.41068018,-3656899.88193662,4082.22665353,999.52472000,-6361.74196334
184200.00000000,-5517903.12253728,566405.44098762,-4030184.12539700,4525.79799540,853.98929842,-6076.44959725,-5530657.51678755,424143.16602818,-4030184.12539700,4502.30910362,970.23602923,-6076.44959725
184260.00000000,-5234278.57243994,616346.45650479,-4385532.91511296,4924.84597686,810.09357841,-5764.11532009,-5248412.87439768,481370.36490268,-4385532.91511296,4902.35501092,936.62951504,-5764.11532009
184320.00000000,-4927360.00938937,663544.55680585,-4721364.84894916,5301.97700751,762.59271394,-5426.12910731,-4942811.31743245,536455.33016076,-4721364.84894916,5280.58405855,898.85473588,-5426.12910731
184380.00000000,-4598513.30738005,707789.69705953,-5036185.38027285,5655.51274813,711.69809726,-5063.99509271,-4615212.85883857,589152.91820218,-5036185.38027285,5635.31302077,857.07980013,-5063.99509271
184440.00000000,-4249201.92679739,748884.97393789,-5328593.46910612,5983.87986514,657.63622371,-4679.32487456,-4267075.40396688,639228.60992719,-5328593.46910612,5964.96325387,811.49061803,-4679.32487456
184500.00000000,-3880980.40160672,786647.50189160,-5597287.81714870,6285.61703245,600.64768387,-4273.83034362,-3899948.26248289,686459.55441267,-5597287.81714870,6268.06772151,762.29007427,-4273.83034362
184560.00000000,-3495487.42123910,820909.22704220,-5841072.65892192,6559.38143474,540.98609276,-3849.31606469,-3515465.25350211,730635.56066148,-5841072.65892192,6543.27752350,709.69712511,-3849.31606469
184620.00000000,-3094438.53796303,851517.67506901,-6058863.08326103,6803.95474336,478.91696127,-3407.67124579,-3115337.43463610,771560.03301145,-6058863.08326103,6789.36789876,653.94582399,-3407.67124579
184680.00000000,-2679618.53219353,878336.62976285,-6249689.86147559,7018.24853824,414.71651450,-2950.86133068,-2701345.48730401,809050.84604149,-6249689.86147559,7005.24367585,595.28427988,-2950.86133068
184740.00000000,-2252873.46971641,901246.73922657,-6412703.76069022,7201.30915168,348.67046251,-2480.91925206,-2275331.79219850,842941.15508102,-6412703.76069022,7189.94414680,533.97355317,-2480.91925206
184800.00000000,-1816102.48617689,920146.04702446,-6547179.32316936,7352.32191243,281.07272882,-1999.93638446,-1839192.23017415,873080.13871560,-6547179.32316936,7342.64734252,470.28649385,-1999.93638446
184860.00000000,-1371249.33539098,934950.44591719,-6652518.09480877,7470.61477119,212.22414238,-1510.05323702,-1394867.74504349,899333.66998475,-6652518.09480877,7462.67369081,404.50652726,-1510.05323702
184920.00000000,-920293.73909328,945594.05216265,-6728251.28842475,7555.66129145,142.43109876,-1013.44992764,-944335.70583015,921584.91328469,-6728251.28842475,7549.48904065,336.92639276,-1013.44992764
184980.00000000,-465242.57661914,952029.49871718,-6774041.86998885,7607.08299224,72.00419666,-512.33648082,-489601.10692124,939734.84431961,-6774041.86998885,7602.70703927,267.84684098,-512.33648082
185040.00000000,-8120.95372601,954228.14603220,-6789686.05852432,7624.65103254,1.25685562,-8.94299246,-32687.64527723,953702.69078770,-6789686.05852432,7622.09085162,197.57529537,-8.94299246
185100.00000000,449036.80969684,952180.20950829,-6775114.23298877,7608.28722961,-69.49607878,494.49029474,424371.28558875,963426.29184060,-6775114.23298877,7607.55421427,126.42448408,494.49029474
185160.00000000,904196.23292517,945894.80303944,-6730391.24210740,7558.06440698,-139.93973606,995.72296095,879541.64478516,968862.37471671,-6730391.24210740,7559.16181935,54.71104825,995.72296095
185220.00000000,1355331.72841052,935399.89845359,-6655716.11577791,7474.20607036,-209.76062214,1492.52437970,1330797.79609540,969986.74731712,-6655716.11577791,7477.12902663,-17.24586714,1492.52437970
185280.00000000,1800435.61621550,920742.20103018,-6551421.17933153,7357.08541294,-278.64801440,1982.68364487,1776131.52262971,966794.40586728,-6551421.17933153,7361.82090514,-89.12603357,1982.68364487
185340.00000000,2237527.05875523,901986.94164848,-6417970.57459154,7207.22365461,-346.29534457,2464.01940974,2213560.96395615,959299.55718519,-6417970.57459154,7213.75060847,-160.60956406,2464.01940974
185400.00000000,2664660.87608093,879217.58649184,-6255958.19431173,7025.28772238,-412.40156298,2934.38959469,2641139.43593623,947535.55545708,-6255958.19431173,7033.57709112,-231.37833679,2934.38959469
185460.00000000,3079936.20247886,852535.46559965,-6066105.03918650,6812.08728237,-476.67247836,3391.70091998,3056964.09401782,931554.75380191,-6066105.03918650,6822.10217595,-301.11741079,3391.70091998
185520.00000000,3481504.94585829,822059.32192017,-5849256.00919445,6568.57113653,-538.82206703,3833.91822152,3459184.40142958,911428.27128516,-5849256.00919445,6580.26698587,-369.51642755,3833.91822152
185580.00000000,3867580.01228040,787924.78287096,-5606376.14355618,6295.82300026,-598.57374585,4259.07350782,3846010.36458935,887245.67641912,-5606376.14355618,6309.14775553,-436.27099221,4259.07350782
185640.00000000,4236443.25902990,750283.75675876,-5338546.32603793,5995.05667953,-655.66160301,4665.27471821,4215720.49908000,859114.58855767,-5338546.32603793,6009.95104183,-501.08402815,4665.27471821
185700.00000000,4586453.14083418,709303.75674464,-5046958.47471418,5667.61066914,-709.83158149,5050.71414295,4566669.49074009,827160.19895991,-5046958.47471418,5684.00835436,-563.66709913,5050.71414295
185760.00000000,4916052.01520084,665167.15536343,-4732910.23759742,5314.94219600,-760.84260964,5413.67646811,4897295.51777404,791524.71365384,-4732910.23759742,5332.77022982,-623.74169285,5413.67646811
185820.00000000,5223773.07436579,618070.37291455,-4397799.21773894,4938.62073407,-808.46767401,5752.54640919,5206127.20129927,752366.72057952,-4397799.21773894,4957.79977672,-681.04046048,5752.54640919
185880.00000000,5508246.87300095,568223.00333631,-4043116.75350140,4540.32101979,-852.49482968,6065.81589957,5491790.15339668,709860.48382798,-4043116.75350140,4560.76571914,-735.30840636,6065.81589957
185940.00000000,5768207.42263068,515846.88145401,-3670441.28168419,4121.81559899,-892.72814339,6352.09080183,5753013.09352303,664195.16811713,-3670441.28168419,4143.43497037,-786.30402287,6352.09080183
186000.00000000,6002497.82563726,461175.09575250,-3281431.31303500,3684.96693860,-928.98856560,6610.09711209,5988633.50606753,615573.99695544,-3281431.31303500,3707.66476973,-833.80036515,6610.09711209
186060.00000000,6210075.42378119,404450.95106672,-2877818.05140963,3231.71913812,-961.11472720,6838.68662963,6197602.81387389,564213.34824006,-2877818.05140963,3255.39441725,-877.58606112,6838.68662963
186120.00000000,6390016.43832320,345926.88580683,-2461397.68942856,2764.08927783,-988.96365773,7036.84206677,6378991.04470313,510341.79131441,-2461397.68942856,2788.63664331,-917.46625209,7036.84206677
186180.00000000,6541520.08110013,285863.34853615,-2034023.41491352,2284.15844224,-1012.41142163,7203.68157604,6531990.96987224,454199.06977019,-2034023.41491352,2309.46865138,-953.26346001,7203.68157604
186240.00000000,6663912.11825744,224527.63890182,-1597597.16368044,1794.06245865,-1031.35366973,7338.46267465,6655921.69664887,396035.03452092,-1597597.16368044,1820.02287390,-984.81837720,7338.46267465
186300.00000000,6756647.87077989,162192.71807597,-1154061.15538897,1295.98239215,-1045.70610370,7440.58554878,6750231.69841589,336108.53189499,-1154061.15538897,1322.47748235,-1011.99057543,7440.58554878
186360.00000000,6819314.63846611,99135.99400188,-705389.25011942,792.13483921,-1055.40485117,7509.59572290,6814501.26911968,274686.25169679,-705389.25011942,819.04669376,-1034.65913074,7509.59572290
186420.00000000,6851633.53656093,35638.08685044,-253578.16413929,284.76206328,-1060.40674999,7545.18608231,6848444.39108048,212041.54036191,-253578.16413929,311.97091684,-1052.72316169,7545.18608231
186480.00000000,6853460.73687095,-28018.41981866,199361.41604676,-223.87798399,-1060.68954030,7547.19823989,6851910.00785154,148453.18448851,199361.41604676,-196.49321847,-1066.10227826,7547.19823989
186540.00000000,6824788.10784048,-91550.23663315,651413.78181662,-731.52171121,-1056.25196359,7515.62324097,6824882.69646272,84204.17015864,651413.78181662,-704.08290365,-1074.73693961,7515.62324097
186600.00000000,6765743.25073928,-154674.62912571,1100567.17290208,-1235.90996092,-1047.11376835,7450.60160319,6767482.73605719,19580.42357041,1100567.17290208,-1208.53922172,-1078.58871908,7450.60160319
186660.00000000,6676588.93180093,-217110.67598202,1544822.73028882,-1734.79806342,-1033.31562210,7352.42269113,6679965.57261522,-45130.46141408,1544822.73028882,-1707.61720009,-1077.64047515,7352.42269113
186720.00000000,6557721.91283920,-278580.51921950,1982203.39170049,-2225.96582625,-1014.91893048,7221.52342859,6562720.68214782,-109640.50314229,1982203.39170049,-2199.09580128,-1071.89642777,7221.52342859
186780.00000000,6409671.18554637,-338810.60073364,2410762.69008297,-2707.22741460,-992.00556395,7058.48635414,6416269.83741887,-173662.61377069,2410762.69008297,-2680.78780716,-1061.38213959,7058.48635414
186840.00000000,6233095.61733098,-397532.87970865,2828593.41593112,-3176.44107894,-964.67749343,6864.03702864,6241264.78590920,-236911.87688657,2828593.41593112,-3150.54955273,-1046.14440214,6864.03702864
186900.00000000,6028781.01917282,-454486.02547434,3233836.10490684,-3631.51868640,-933.05633654,6639.04080632,6038484.34935719,-299106.81546611,3233836.10490684,-3606.29046600,-1026.25102763,6639.04080632
186960.00000000,5797636.64854278,-509416.58050128,3624687.31297929,-4070.43501354,-897.28281633,6384.49898370,5808830.95778275,-359970.64452642,3624687.31297929,-4045.98237162,-1001.79054719,6384.49898370
187020.00000000,5540691.16295076,-562080.08835820,3999407.64225899,-4491.23675914,-857.51613502,6101.54434355,5553326.63341932,-419232.50289674,3999407.64225899,-4467.66851686,-972.87181684,6101.54434355
187080.00000000,5259088.04213085,-612242.18161179,4356329.48180696,-4892.05123701,-813.93326554,5791.43611365,5273108.44242788,-476628.65862671,4356329.48180696,-4869.47227967,-939.62353307,5791.43611365
187140.00000000,4954080.49923441,-659679.62482778,4693864.42897336,-5271.09470990,-766.72816393,5455.55436291,4969423.43463222,-531903.68266785,4693864.42897336,-5249.60552021,-902.19366009,5455.55436291
187200.00000000,4627025.90367832,-704181.30803157,5010510.35823675,-5626.68032766,-716.11090618,5095.39385967,4643623.09379579,-584811.58560484,5010510.35823675,-5606.37653856,-860.74877139,5095.39385967
187260.00000000,4279379.74046985,-745549.18620688,5304858.10608460,-5957.22563420,-662.30675333,4712.55741954,4297157.32313929,-635116.91237745,5304858.10608460,-5938.19760328,-815.47330837,4712.55741954
187320.00000000,3912689.13288814,-783599.16065189,5575597.74218816,-6261.25960988,-605.55514900,4308.74877244,3931567.99286277,-682595.79012196,5575597.74218816,-6243.59201723,-766.56875960,4308.74877244
187380.00000000,3528585.95735045,-818161.89827030,5821524.39896089,-6537.42921792,-546.10865382,3885.76498051,3548482.07838951,-727036.92446841,5821524.39896089,-6521.20068930,-714.25276409,3885.76498051
187440.00000000,3128779.58110213,-849083.58515126,6041543.63355873,-6784.50542583,-484.23182141,3445.48844067,3149604.41986678,-768242.53986001,6041543.63355873,-6769.78818276,-658.75814273,3445.48844067
187500.00000000,2715049.25505217,-876226.61108454,6234676.29845824,-7001.38867495,-420.20002110,2989.87850747,2736710.13514829,-806029.25971001,6234676.29845824,-6988.24821329,-600.33186221,2989.87850747
187560.00000000,2289236.19560544,-899470.18196469,6400062.89893899,-7187.11377376,-354.29821242,2520.96277334,2311636.72001965,-840228.92247914,6400062.89893899,-7175.60857228,-539.23393593,2520.96277334
187620.00000000,1853235.39073082,-918710.85735890,6536967.41807718,-7340.85419330,-286.81967697,2040.82804528,1876275.87082435,-870689.33004183,6536967.41807718,-7331.03545339,-475.73626685,2040.82804528
187680.00000000,1408987.16673247,-933863.01084593,6644780.59222771,-7461.92574544,-218.06471322,1551.61105798,1432565.06588363,-897274.92501064,6644780.59222771,-7453.83716324,-410.12143748,1551.61105798
